"Precinct Shelby Township, Precinct 6","Wendy Jo Sitek
Republican","Timothy Clyne
Republican","Patricia Persichetti
Republican","Brian P. Opre
Republican","Total Votes Cast"
Totals,88,69,62,60,279

