"Precinct Harrison Township, Precinct 7","Mary Kay Sogge
Republican","Jason Bright
Republican","Jim North
Republican","Karen L. North
Republican","Paula J. Bruett
Republican","Total Votes Cast"
Totals,208,184,148,126,118,784

