"Precinct Macomb Township, Precinct 1","Maria Carl
Republican","Mellissa Carone
Republican","Barbara E. Martin
Republican","James W. Martin
Republican","David Piziali
Republican","Anna Ulman
Republican","Evan Maroulitsas
Republican","Micheline J. Trosper
Republican","Total Votes Cast"
Totals,147,90,69,69,66,46,39,33,559

