"Precinct St. Clair Shores City, Precinct 3","Peter Torrice
Republican","Joanne M. Hopkins-Lucia
Republican","Barbara Jean Torrice
Republican","Kerry Patrick Schaeffner
Republican","Sharyl L. Van Vechten
Republican","Total Votes Cast"
Totals,237,217,196,191,172,"1,013"

