"Precinct Macomb Township, Precinct 13","Tom Sokol
Republican","James A. Coburn
Republican","Lynn C. Howse
Republican","Catherine Smith
Republican","Arzo Franklin Smith
Republican","Total Votes Cast"
Totals,266,204,177,163,68,878

