"Precinct Sterling Heights City, Precinct 35","Eric Castiglia
Republican","Kathy Schneider
Republican","G.J. LaRouche
Republican","Jared S. Jenson
Republican","Tim Bean
Republican","Nathan Inks
Republican","Total Votes Cast"
Totals,161,135,122,61,58,43,580

