"Precinct Chesterfield Township, Precinct 8","Kathy Vosburg
Republican","Duane W. Vosburg
Republican","Brent Hatcher
Republican","Patty Grieger
Republican","Jan Opris
Republican","Total Votes Cast"
Totals,164,129,111,103,75,582

