"Precinct Macomb Township, Precinct 27","Christina Jankauskas
Republican","Anthony Halfmann
Republican","Jennifer A. Manor
Republican","Matthew P. Manor
Republican","Casimir M. Nacelewicz
Republican","Total Votes Cast"
Totals,234,216,205,187,124,966

