"Precinct Warren City, Precinct 46","Paul Jerzy
Republican","James J. Wilczak
Republican","S.M. Rutkowski
Republican","Michael E. McCarthy
Republican","Martha Ann McCarthy
Republican","Sarah Winogrocki
Republican","Lynn C. Von Hatten
Republican","Total Votes Cast"
Totals,145,114,93,89,87,74,60,662

