"Precinct Armada Township, Precinct 2","Brenden Allen
Republican","Stephanie Mittelstedt
Republican","Lois R. Maljak
Republican","Michael K. Maljak
Republican","Total Votes Cast"
Totals,212,202,152,152,718

