"Precinct Shelby Township, Precinct 23","Terence Mekoski
Republican","Anna Mekoski
Republican","John C. DiCaro
Republican","Sylvia Grot
Republican","Stanley Grot
Republican","Stephen Verbanac
Republican","Total Votes Cast"
Totals,379,327,317,265,256,250,"1,794"

