"Precinct Chesterfield Township, Precinct 1","Teresa A. Kelly
Republican","Renee Collica
Republican","Dominic Vendittelli
Republican","Harry Andreopoulos
Republican","Total Votes Cast"
Totals,216,179,179,158,732

