"Precinct Chesterfield Township, Precinct 15","Cindy Berry
Republican","Ken Licari
Republican","Greg Randazzo
Republican","Craig Jones
Republican","Marie Randazzo
Republican","Total Votes Cast"
Totals,287,247,173,163,150,"1,020"

