"Precinct Harrison Township, Precinct 1","Candice S. Miller
Republican","Brad DeLaruelle
Republican","Frederick P. Bane
Republican","Joyce Bane
Republican","Michelle M. DeLaruelle
Republican","Total Votes Cast"
Totals,225,77,75,71,70,518

