"Precinct Washington Township, Precinct 5","Danny Bartolotta
Republican","Cindy Ann Olsen
Republican","Richard Obrecht
Republican","Chris Hurd
Republican","Ted Hurd
Republican","Jerry Czachor
Republican","Total Votes Cast"
Totals,224,206,205,201,170,91,"1,097"

