"Precinct Shelby Township, Precinct 16","Rob Huth
Republican","Eric Hrymak
Republican","Jim Mattison
Republican","Noelle O'Neill
Republican","Daniel C. Gifford
Republican","Kenneth J. Kwasnik
Republican","Lawrence A. Parks
Republican","Total Votes Cast"
Totals,244,210,203,192,189,174,128,"1,340"

