"Precinct Macomb Township, Precinct 29","Frank Cusumano
Republican","Sharon R. Baumann
Republican","Mike Moran
Republican","Tony Giglio
Republican","Julianne Cusumano
Republican","Arnold Slominski
Republican","Barbara Slominski
Republican","Total Votes Cast"
Totals,237,219,197,173,144,79,78,"1,127"

