"Precinct Shelby Township, Precinct 14","Tracy Murray
Republican","Bryan Gorney
Republican","Michael Flynn
Republican","Roman Galka
Republican","Piotr Muzyk
Republican","Total Votes Cast"
Totals,271,253,247,230,142,"1,143"

