"Precinct Shelby Township, Precinct 7","James Carabelli
Republican","John Vermeulen
Republican","Grant G. Golasa
Republican","Annemarie Carabelli
Republican","Rosemary Allen
Republican","Total Votes Cast"
Totals,255,218,186,170,130,959

