"Precinct Mount Clemens City, Precinct 3","John Zupanc
Republican","Catherine Anderson
Republican","Grant B. Anderson
Republican","Debbie Malone
Republican","William Grix
Republican","Total Votes Cast"
Totals,103,101,97,85,78,464

