"Precinct Richmond City, Precinct 1","Jeff Yaroch
Republican","Sara Yaroch
Republican","Tony Maniscalco
Republican","Tricia Ann Barbier
Republican","Total Votes Cast"
Totals,368,284,279,262,"1,193"

