"Precinct Ray Township, Precinct 1","Valerie Allemon-Raimi
Republican","Kenneth Paul Durham
Republican","Joseph Guerra
Republican","Mary Guerra
Republican","Jolynn Prohm
Republican","Total Votes Cast"
Totals,166,158,138,125,85,672

