"Precinct Clinton Township, Precinct 11","Joe Aragona
Republican","Brenda Dominick
Republican","Brian Foran
Republican","Kathleen P. Zelmanski
Republican","Diane Hayes
Republican","Joseph Hayes
Republican","Rick Zelmanski
Republican","Total Votes Cast"
Totals,214,85,79,71,67,45,35,596

