"Precinct Washington Township, Precinct 6","Don Brown
Republican","Lisa Damon-Brown
Republican","Aaron Boyer
Republican","David Elya
Republican","Angelo Lanni
Republican","David Comaty
Republican","Total Votes Cast"
Totals,353,247,203,201,166,121,"1,291"

