"Precinct Shelby Township, Precinct 8","Pamela A. Ulrich
Republican","Kevin Tripi
Republican","Stanley Syjud
Republican","Maria Anna Syjud
Republican","Total Votes Cast"
Totals,152,139,64,58,413

