"Precinct Macomb Township, Precinct 25","Anthony Mastronardi
Republican","Kristin Battaglia
Republican","Melissa V. Pehlis
Republican","Susan Robelli
Republican","Total Votes Cast"
Totals,167,164,106,102,539

