"Precinct Macomb Township, Precinct 7","Nicole Adams
Republican","Tony Marcinkewciz
Republican","Joseph Ficht
Republican","Denise Caputo-Cuenca
Republican","Marco Cuenca
Republican","Total Votes Cast"
Totals,174,143,101,100,93,611

