"Precinct Bruce Township, Precinct 2","Mike McClain
Republican","Charles Shelton
Republican","Lenore J. Kurek
Republican","Thomas Ames
Republican","Celina Jasinski
Republican","Carolyn Schell
Republican","Total Votes Cast"
Totals,315,218,217,208,188,185,"1,331"

