"Precinct Shelby Township, Precinct 28","Richard W. Kolasinski
Republican","Susan Ann Stier
Republican","Barbara J. Kolasinski
Republican","Stavros Toma
Republican","Total Votes Cast"
Totals,269,258,253,139,919

