"Precinct Washington Township, Precinct 4","Daniel Detkowski
Republican","Cecilia Simonsen
Republican","Gaylene Hunter
Republican","Natasha Hargitay
Republican","Mercede Scargall
Republican","Total Votes Cast"
Totals,188,133,112,101,65,599

