"Precinct Shelby Township, Precinct 24","Rick Stathakis
Republican","Lisa Casali
Republican","John Stroich
Republican","Mary Butch
Republican","David Enwyia
Republican","Total Votes Cast"
Totals,500,480,341,268,233,"1,822"

