"Precinct Shelby Township, Precinct 30","Machelle Fitzpatrick
Republican","Mary Anne Okon
Republican","Mark Allen Ringle
Republican","Debbi Ringle
Republican","Sylvia Dedivanaj
Republican","Krystyna Sznitka
Republican","Ryszard Sznitka
Republican","Total Votes Cast"
Totals,152,127,103,100,81,46,39,648

