"Precinct Washington Township, Precinct 3","Bridget Messner
Republican","Leonard L. Kondrat
Republican","Margaret E. Kondrat
Republican","Matthew Trompeter
Republican","Kimberly Trompeter
Republican","Total Votes Cast"
Totals,332,206,182,163,155,"1,038"

