"Precinct Macomb Township, Precinct 15","Judy Bernard
Republican","Mark Conway
Republican","Paul Domke
Republican","Maria Rogowski
Republican","Stan Rogowski
Republican","Total Votes Cast"
Totals,288,280,239,220,178,"1,205"

