"Precinct Harrison Township, Precinct 6","Linda Burns Torp
Republican","Hilary Dubay
Republican","Shane Gianino
Republican","Chuck McKale
Republican","Rene D. McKale
Republican","Total Votes Cast"
Totals,244,231,136,104,71,786

