"Precinct Shelby Township, Precinct 22","Douglas C. Wozniak
Republican","Pamela Wozniak
Republican","Jill L. Crandall
Republican","Mark Jablecki
Republican","Andrew S. Orlando
Republican","Michael Mync
Republican","Sandy D. Orlando
Republican","Linda Sumrack
Republican","Total Votes Cast"
Totals,373,261,241,232,195,181,162,143,"1,788"

