"Precinct Sterling Heights City, Precinct 36","Joseph V. Romano
Republican","Michelle Smith
Republican","Kevin Smith
Republican","Olivia Gorial
Republican","Christopher Stearns
Republican","Candius Stearns
Republican","Total Votes Cast"
Totals,216,191,102,63,62,56,690

