"Precinct Richmond Township, Precinct 2","T.J. Tomlinson
Republican","Stacy S. Van Oast
Republican","Susan C. Vandeberghe
Republican","Dennis J. Vandeberghe
Republican","Louis H. Redhage
Republican","Charla Cejmer
Republican","Total Votes Cast"
Totals,214,153,111,106,52,38,674

