"Precinct Bruce Township, Precinct 4","Gerry Kozak
Republican","William Thompson
Republican","Brian Drzewiecki
Republican","Gregory Gekiere
Republican","Denise Drzewiecki
Republican","Total Votes Cast"
Totals,195,193,181,157,153,879

