"Precinct Chesterfield Township, Precinct 10","Daniel J. Acciavatti
Republican","Hank Anderson
Republican","Jason J. Shovan
Republican","Nancy F. Johnson
Republican","Michael Philip Watta
Republican","Trish Watta
Republican","Total Votes Cast"
Totals,464,291,258,254,178,176,"1,621"

