"Precinct Harrison Township, Precinct 5","Larry Tomenello
Republican","Joseph Szacon
Republican","Peter Skirpan
Republican","Rita Skirpan
Republican","Tamra Szacon
Republican","Total Votes Cast"
Totals,425,196,182,158,150,"1,111"

