Contest,Candidate,Party,Precinct,Votes
Monroe County Surveyor (DEM),Write-in,DEM,"City of Petersburg, Precinct 1",0
County Commissioner for County Commissioner District 1 (DEM),Write-in,DEM,"Dundee Township, Precinct 1",5
County Commissioner for County Commissioner District 1 (DEM),Write-in,DEM,"Dundee Township, Precinct 2",12
County Commissioner for County Commissioner District 1 (DEM),Write-in,DEM,"Dundee Township, Precinct 3",9
County Commissioner for County Commissioner District 1 (DEM),Write-in,DEM,"Ida Township, Precinct 1",13
County Commissioner for County Commissioner District 1 (DEM),Write-in,DEM,"Ida Township, Precinct 2",10
County Commissioner for County Commissioner District 1 (DEM),Write-in,DEM,"Summerfield Township, Precinct 1",8
County Commissioner for County Commissioner District 1 (DEM),Write-in,DEM,"City of Petersburg, Precinct 1",7
County Commissioner for County Commissioner District 2 (DEM),Write-in,DEM,"Exeter Township, Precinct 1",14
County Commissioner for County Commissioner District 2 (DEM),Write-in,DEM,"Exeter Township, Precinct 2",16
County Commissioner for County Commissioner District 2 (DEM),Write-in,DEM,"London Township, Precinct 1",26
County Commissioner for County Commissioner District 2 (DEM),Write-in,DEM,"Milan Township, Precinct 1",13
County Commissioner for County Commissioner District 2 (DEM),Write-in,DEM,"Raisinville Township, Precinct 1",8
County Commissioner for County Commissioner District 2 (DEM),Write-in,DEM,"Raisinville Township, Precinct 2",22
County Commissioner for County Commissioner District 2 (DEM),Write-in,DEM,"City of Milan, Precinct 1",9
County Commissioner for County Commissioner District 3 (DEM),Write-in,DEM,"Ash Township, Precinct 1",21
County Commissioner for County Commissioner District 3 (DEM),Write-in,DEM,"Ash Township, Precinct 2",26
County Commissioner for County Commissioner District 3 (DEM),Write-in,DEM,"Ash Township, Precinct 3",10
County Commissioner for County Commissioner District 3 (DEM),Write-in,DEM,"Berlin Township, Precinct 1",16
County Commissioner for County Commissioner District 3 (DEM),Write-in,DEM,"Berlin Township, Precinct 2",22
County Commissioner for County Commissioner District 3 (DEM),Write-in,DEM,"Berlin Township, Precinct 3",14
County Commissioner for County Commissioner District 3 (DEM),Write-in,DEM,"Berlin Township, Precinct 4",15
County Commissioner for County Commissioner District 4 (DEM),Jesse M. Riggs,DEM,"Frenchtown Township, Precinct 1",44
County Commissioner for County Commissioner District 4 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 1",0
County Commissioner for County Commissioner District 4 (DEM),Jesse M. Riggs,DEM,"Frenchtown Township, Precinct 2",81
County Commissioner for County Commissioner District 4 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 2",1
County Commissioner for County Commissioner District 4 (DEM),Jesse M. Riggs,DEM,"Frenchtown Township, Precinct 3",79
County Commissioner for County Commissioner District 4 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 3",0
County Commissioner for County Commissioner District 4 (DEM),Jesse M. Riggs,DEM,"Frenchtown Township, Precinct 5",76
County Commissioner for County Commissioner District 4 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 5",1
County Commissioner for County Commissioner District 4 (DEM),Jesse M. Riggs,DEM,"Frenchtown Township, Precinct 6",118
County Commissioner for County Commissioner District 4 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 6",1
County Commissioner for County Commissioner District 4 (DEM),Jesse M. Riggs,DEM,"Frenchtown Township, Precinct 7",186
County Commissioner for County Commissioner District 4 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 7",1
County Commissioner for County Commissioner District 4 (DEM),Jesse M. Riggs,DEM,"Frenchtown Township, Precinct 8",77
County Commissioner for County Commissioner District 4 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 8",0
County Commissioner for County Commissioner District 5 (DEM),Bill LaVoy,DEM,"Frenchtown Township, Precinct 4",170
County Commissioner for County Commissioner District 5 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 4",0
County Commissioner for County Commissioner District 5 (DEM),Bill LaVoy,DEM,"Frenchtown Township, Precinct 7",0
County Commissioner for County Commissioner District 5 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 7",0
County Commissioner for County Commissioner District 5 (DEM),Bill LaVoy,DEM,"Frenchtown Township, Precinct 9",112
County Commissioner for County Commissioner District 5 (DEM),Write-in,DEM,"Frenchtown Township, Precinct 9",0
County Commissioner for County Commissioner District 5 (DEM),Bill LaVoy,DEM,"City of Monroe, Precinct 3N",82
County Commissioner for County Commissioner District 5 (DEM),Write-in,DEM,"City of Monroe, Precinct 3N",1
County Commissioner for County Commissioner District 5 (DEM),Bill LaVoy,DEM,"City of Monroe, Precinct 4",235
County Commissioner for County Commissioner District 5 (DEM),Write-in,DEM,"City of Monroe, Precinct 4",0
County Commissioner for County Commissioner District 5 (DEM),Bill LaVoy,DEM,"City of Monroe, Precinct 5",330
County Commissioner for County Commissioner District 5 (DEM),Write-in,DEM,"City of Monroe, Precinct 5",1
County Commissioner for County Commissioner District 5 (DEM),Bill LaVoy,DEM,"City of Monroe, Precinct 6",172
County Commissioner for County Commissioner District 5 (DEM),Write-in,DEM,"City of Monroe, Precinct 6",0
County Commissioner for County Commissioner District 6 (DEM),Jerry McKart,DEM,"Monroe Charter Township, Precinct 1",115
County Commissioner for County Commissioner District 6 (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 1",1
County Commissioner for County Commissioner District 6 (DEM),Jerry McKart,DEM,"Monroe Charter Township, Precinct 2",61
County Commissioner for County Commissioner District 6 (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 2",0
County Commissioner for County Commissioner District 6 (DEM),Jerry McKart,DEM,"Monroe Charter Township, Precinct 3",81
County Commissioner for County Commissioner District 6 (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 3",0
County Commissioner for County Commissioner District 6 (DEM),Jerry McKart,DEM,"Monroe Charter Township, Precinct 6",109
County Commissioner for County Commissioner District 6 (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 6",0
County Commissioner for County Commissioner District 6 (DEM),Jerry McKart,DEM,"City of Monroe, Precinct 1",198
County Commissioner for County Commissioner District 6 (DEM),Write-in,DEM,"City of Monroe, Precinct 1",1
County Commissioner for County Commissioner District 6 (DEM),Jerry McKart,DEM,"City of Monroe, Precinct 2",136
County Commissioner for County Commissioner District 6 (DEM),Write-in,DEM,"City of Monroe, Precinct 2",1
County Commissioner for County Commissioner District 6 (DEM),Jerry McKart,DEM,"City of Monroe, Precinct 3S",66
County Commissioner for County Commissioner District 6 (DEM),Write-in,DEM,"City of Monroe, Precinct 3S",0
County Commissioner for County Commissioner District 7 (DEM),Write-in,DEM,"Erie Township, Precinct 1",21
County Commissioner for County Commissioner District 7 (DEM),Write-in,DEM,"La Salle Township, Precinct 1",8
County Commissioner for County Commissioner District 7 (DEM),Write-in,DEM,"La Salle Township, Precinct 2",15
County Commissioner for County Commissioner District 7 (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 4",22
County Commissioner for County Commissioner District 7 (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 5",21
County Commissioner for County Commissioner District 7 (DEM),Write-in,DEM,"City of Luna Pier, Precinct 1",24
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 3",8
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 5",17
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 6",21
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 7",14
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 9",11
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 10",5
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 13",13
County Commissioner for County Commissioner District 8 (DEM),Write-in,DEM,"Bedford Township, Precinct 14",14
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Bedford Township, Precinct 1",7
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Bedford Township, Precinct 2",15
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Bedford Township, Precinct 4",18
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Bedford Township, Precinct 8",13
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Bedford Township, Precinct 11",10
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Bedford Township, Precinct 12",12
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Whiteford Township, Precinct 1",13
County Commissioner for County Commissioner District 9 (DEM),Write-in,DEM,"Whiteford Township, Precinct 2",13
Ash Township Supervisor (DEM),Write-in,DEM,"Ash Township, Precinct 1",21
Ash Township Supervisor (DEM),Write-in,DEM,"Ash Township, Precinct 2",26
Ash Township Supervisor (DEM),Write-in,DEM,"Ash Township, Precinct 3",11
Ash Township Clerk (DEM),Write-in,DEM,"Ash Township, Precinct 1",21
Ash Township Clerk (DEM),Write-in,DEM,"Ash Township, Precinct 2",24
Ash Township Clerk (DEM),Write-in,DEM,"Ash Township, Precinct 3",12
Ash Township Treasurer (DEM),Rob Schock,DEM,"Ash Township, Precinct 1",131
Ash Township Treasurer (DEM),Write-in,DEM,"Ash Township, Precinct 1",1
Ash Township Treasurer (DEM),Rob Schock,DEM,"Ash Township, Precinct 2",173
Ash Township Treasurer (DEM),Write-in,DEM,"Ash Township, Precinct 2",0
Ash Township Treasurer (DEM),Rob Schock,DEM,"Ash Township, Precinct 3",111
Ash Township Treasurer (DEM),Write-in,DEM,"Ash Township, Precinct 3",0
Ash Township Trustee (DEM),Write-in,DEM,"Ash Township, Precinct 1",25
Ash Township Trustee (DEM),Write-in,DEM,"Ash Township, Precinct 2",32
Ash Township Trustee (DEM),Write-in,DEM,"Ash Township, Precinct 3",11
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 1",7
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 2",14
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 3",8
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 4",17
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 5",18
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 6",20
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 7",13
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 8",13
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 9",11
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 10",5
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 11",10
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 12",12
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 13",14
Bedford Township Supervisor (DEM),Write-in,DEM,"Bedford Township, Precinct 14",14
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 1",7
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 2",13
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 3",8
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 4",16
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 5",15
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 6",20
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 7",12
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 8",13
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 9",11
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 10",5
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 11",10
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 12",12
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 13",15
Bedford Township Clerk (DEM),Write-in,DEM,"Bedford Township, Precinct 14",14
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 1",7
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 2",13
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 3",8
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 4",17
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 5",14
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 6",19
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 7",12
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 8",13
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 9",9
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 10",4
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 11",10
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 12",12
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 13",13
Bedford Township Treasurer (DEM),Write-in,DEM,"Bedford Township, Precinct 14",13
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 1",17
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 2",16
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 3",12
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 4",29
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 5",27
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 6",43
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 7",29
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 8",12
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 9",17
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 10",7
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 11",18
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 12",25
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 13",35
Bedford Township Trustee (DEM),Write-in,DEM,"Bedford Township, Precinct 14",25
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 1",16
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 2",20
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 3",16
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 4",34
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 5",27
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 6",43
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 7",32
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 8",13
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 9",17
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 10",8
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 11",17
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 12",30
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 13",41
Bedford Township Park Commissioner (DEM),Write-in,DEM,"Bedford Township, Precinct 14",25
Berlin Township Supervisor (DEM),Dave Reaume,DEM,"Berlin Township, Precinct 1",118
Berlin Township Supervisor (DEM),Write-in,DEM,"Berlin Township, Precinct 1",1
Berlin Township Supervisor (DEM),Dave Reaume,DEM,"Berlin Township, Precinct 2",190
Berlin Township Supervisor (DEM),Write-in,DEM,"Berlin Township, Precinct 2",0
Berlin Township Supervisor (DEM),Dave Reaume,DEM,"Berlin Township, Precinct 3",120
Berlin Township Supervisor (DEM),Write-in,DEM,"Berlin Township, Precinct 3",1
Berlin Township Supervisor (DEM),Dave Reaume,DEM,"Berlin Township, Precinct 4",139
Berlin Township Supervisor (DEM),Write-in,DEM,"Berlin Township, Precinct 4",0
Berlin Township Clerk (DEM),Denise Sovey-Meyer,DEM,"Berlin Township, Precinct 1",121
Berlin Township Clerk (DEM),Write-in,DEM,"Berlin Township, Precinct 1",0
Berlin Township Clerk (DEM),Denise Sovey-Meyer,DEM,"Berlin Township, Precinct 2",199
Berlin Township Clerk (DEM),Write-in,DEM,"Berlin Township, Precinct 2",0
Berlin Township Clerk (DEM),Denise Sovey-Meyer,DEM,"Berlin Township, Precinct 3",123
Berlin Township Clerk (DEM),Write-in,DEM,"Berlin Township, Precinct 3",1
Berlin Township Clerk (DEM),Denise Sovey-Meyer,DEM,"Berlin Township, Precinct 4",140
Berlin Township Clerk (DEM),Write-in,DEM,"Berlin Township, Precinct 4",0
Berlin Township Treasurer (DEM),Deborah Lynn Masserant,DEM,"Berlin Township, Precinct 1",119
Berlin Township Treasurer (DEM),Write-in,DEM,"Berlin Township, Precinct 1",0
Berlin Township Treasurer (DEM),Deborah Lynn Masserant,DEM,"Berlin Township, Precinct 2",194
Berlin Township Treasurer (DEM),Write-in,DEM,"Berlin Township, Precinct 2",0
Berlin Township Treasurer (DEM),Deborah Lynn Masserant,DEM,"Berlin Township, Precinct 3",121
Berlin Township Treasurer (DEM),Write-in,DEM,"Berlin Township, Precinct 3",1
Berlin Township Treasurer (DEM),Deborah Lynn Masserant,DEM,"Berlin Township, Precinct 4",142
Berlin Township Treasurer (DEM),Write-in,DEM,"Berlin Township, Precinct 4",1
Berlin Township Trustee (DEM),Robert D. Masserant,DEM,"Berlin Township, Precinct 1",120
Berlin Township Trustee (DEM),Write-in,DEM,"Berlin Township, Precinct 1",6
Berlin Township Trustee (DEM),Robert D. Masserant,DEM,"Berlin Township, Precinct 2",193
Berlin Township Trustee (DEM),Write-in,DEM,"Berlin Township, Precinct 2",3
Berlin Township Trustee (DEM),Robert D. Masserant,DEM,"Berlin Township, Precinct 3",121
Berlin Township Trustee (DEM),Write-in,DEM,"Berlin Township, Precinct 3",4
Berlin Township Trustee (DEM),Robert D. Masserant,DEM,"Berlin Township, Precinct 4",140
Berlin Township Trustee (DEM),Write-in,DEM,"Berlin Township, Precinct 4",3
Dundee Township Supervisor (DEM),Joanna C. Uhl,DEM,"Dundee Township, Precinct 1",92
Dundee Township Supervisor (DEM),Write-in,DEM,"Dundee Township, Precinct 1",1
Dundee Township Supervisor (DEM),Joanna C. Uhl,DEM,"Dundee Township, Precinct 2",152
Dundee Township Supervisor (DEM),Write-in,DEM,"Dundee Township, Precinct 2",0
Dundee Township Supervisor (DEM),Joanna C. Uhl,DEM,"Dundee Township, Precinct 3",176
Dundee Township Supervisor (DEM),Write-in,DEM,"Dundee Township, Precinct 3",0
Dundee Township Clerk (DEM),Write-in,DEM,"Dundee Township, Precinct 1",3
Dundee Township Clerk (DEM),Write-in,DEM,"Dundee Township, Precinct 2",12
Dundee Township Clerk (DEM),Write-in,DEM,"Dundee Township, Precinct 3",10
Dundee Township Treasurer (DEM),Write-in,DEM,"Dundee Township, Precinct 1",3
Dundee Township Treasurer (DEM),Write-in,DEM,"Dundee Township, Precinct 2",12
Dundee Township Treasurer (DEM),Write-in,DEM,"Dundee Township, Precinct 3",10
Dundee Township Trustee (DEM),Gary J. Lazette,DEM,"Dundee Township, Precinct 1",98
Dundee Township Trustee (DEM),Write-in,DEM,"Dundee Township, Precinct 1",0
Dundee Township Trustee (DEM),Gary J. Lazette,DEM,"Dundee Township, Precinct 2",147
Dundee Township Trustee (DEM),Write-in,DEM,"Dundee Township, Precinct 2",3
Dundee Township Trustee (DEM),Gary J. Lazette,DEM,"Dundee Township, Precinct 3",175
Dundee Township Trustee (DEM),Write-in,DEM,"Dundee Township, Precinct 3",1
Erie Township Supervisor (DEM),Michael Grodi,DEM,"Erie Township, Precinct 1",180
Erie Township Supervisor (DEM),Write-in,DEM,"Erie Township, Precinct 1",2
Erie Township Clerk (DEM),Write-in,DEM,"Erie Township, Precinct 1",15
Erie Township Treasurer (DEM),Write-in,DEM,"Erie Township, Precinct 1",14
Erie Township Trustee (DEM),Write-in,DEM,"Erie Township, Precinct 1",17
Erie Township Park Commissioner (DEM),Darlene Andrzejewski,DEM,"Erie Township, Precinct 1",168
Erie Township Park Commissioner (DEM),Write-in,DEM,"Erie Township, Precinct 1",6
Exeter Township Supervisor (DEM),Write-in,DEM,"Exeter Township, Precinct 1",13
Exeter Township Supervisor (DEM),Write-in,DEM,"Exeter Township, Precinct 2",15
Exeter Township Clerk (DEM),Write-in,DEM,"Exeter Township, Precinct 1",13
Exeter Township Clerk (DEM),Write-in,DEM,"Exeter Township, Precinct 2",15
Exeter Township Treasurer (DEM),Write-in,DEM,"Exeter Township, Precinct 1",13
Exeter Township Treasurer (DEM),Write-in,DEM,"Exeter Township, Precinct 2",15
Exeter Township Trustee (DEM),Write-in,DEM,"Exeter Township, Precinct 1",18
Exeter Township Trustee (DEM),Write-in,DEM,"Exeter Township, Precinct 2",18
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 1",4
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 2",19
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 3",8
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 4",16
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 5",18
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 6",15
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 7",25
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 8",8
Frenchtown Township Supervisor (DEM),Write-in,DEM,"Frenchtown Township, Precinct 9",14
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 1",3
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 2",19
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 3",8
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 4",17
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 5",17
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 6",14
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 7",25
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 8",8
Frenchtown Township Clerk (DEM),Write-in,DEM,"Frenchtown Township, Precinct 9",11
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 1",3
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 2",17
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 3",7
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 4",14
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 5",16
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 6",14
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 7",23
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 8",8
Frenchtown Township Treasurer (DEM),Write-in,DEM,"Frenchtown Township, Precinct 9",11
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 1",8
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 2",36
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 3",25
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 4",21
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 5",26
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 6",29
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 7",26
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 8",7
Frenchtown Township Trustee (DEM),Write-in,DEM,"Frenchtown Township, Precinct 9",16
Ida Township Supervisor (DEM),Write-in,DEM,"Ida Township, Precinct 1",9
Ida Township Supervisor (DEM),Write-in,DEM,"Ida Township, Precinct 2",9
Ida Township Clerk (DEM),Write-in,DEM,"Ida Township, Precinct 1",9
Ida Township Clerk (DEM),Write-in,DEM,"Ida Township, Precinct 2",9
Ida Township Treasurer (DEM),Write-in,DEM,"Ida Township, Precinct 1",9
Ida Township Treasurer (DEM),Write-in,DEM,"Ida Township, Precinct 2",9
Ida Township Trustee (DEM),Write-in,DEM,"Ida Township, Precinct 1",11
Ida Township Trustee (DEM),Write-in,DEM,"Ida Township, Precinct 2",13
La Salle Township Supervisor (DEM),Write-in,DEM,"La Salle Township, Precinct 1",7
La Salle Township Supervisor (DEM),Write-in,DEM,"La Salle Township, Precinct 2",13
La Salle Township Clerk (DEM),Write-in,DEM,"La Salle Township, Precinct 1",7
La Salle Township Clerk (DEM),Write-in,DEM,"La Salle Township, Precinct 2",14
La Salle Township Treasurer (DEM),Write-in,DEM,"La Salle Township, Precinct 1",7
La Salle Township Treasurer (DEM),Write-in,DEM,"La Salle Township, Precinct 2",13
La Salle Township Trustee (DEM),Write-in,DEM,"La Salle Township, Precinct 1",9
La Salle Township Trustee (DEM),Write-in,DEM,"La Salle Township, Precinct 2",18
London Township Supervisor (DEM),Write-in,DEM,"London Township, Precinct 1",25
London Township Clerk (DEM),Write-in,DEM,"London Township, Precinct 1",25
London Township Treasurer (DEM),Kimberly Sharp,DEM,"London Township, Precinct 1",125
London Township Treasurer (DEM),Write-in,DEM,"London Township, Precinct 1",1
London Township Trustee (DEM),Write-in,DEM,"London Township, Precinct 1",29
Milan Township Supervisor (DEM),Write-in,DEM,"Milan Township, Precinct 1",13
Milan Township Clerk (DEM),Write-in,DEM,"Milan Township, Precinct 1",13
Milan Township Treasurer (DEM),Write-in,DEM,"Milan Township, Precinct 1",13
Milan Township Trustee (DEM),Write-in,DEM,"Milan Township, Precinct 1",16
Monroe Township Supervisor (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 1",13
Monroe Township Supervisor (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 2",7
Monroe Township Supervisor (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 3",2
Monroe Township Supervisor (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 4",23
Monroe Township Supervisor (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 5",23
Monroe Township Supervisor (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 6",8
Monroe Township Clerk (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 1",12
Monroe Township Clerk (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 2",7
Monroe Township Clerk (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 3",2
Monroe Township Clerk (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 4",23
Monroe Township Clerk (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 5",23
Monroe Township Clerk (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 6",7
Monroe Township Treasurer (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 1",12
Monroe Township Treasurer (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 2",7
Monroe Township Treasurer (DEM),Write-in,DEM,"Monroe Charter Township, Precinct 3",2
